Source,Target,Type,Id,Label,Weight
5813,691,Directed,942,,131
5814,465,Directed,943,,9
5881,412,Directed,944,,28
5816,2282,Directed,945,,127
4305,934,Directed,946,,437
5776,2282,Directed,947,,51
5943,2271,Directed,948,,40
4278,341,Directed,949,,250
5844,691,Directed,950,,233
5813,2531,Directed,951,,12
5973,341,Directed,952,,305
2778,8942,Directed,953,,10
2893,9176,Directed,954,,7
5789,341,Directed,955,,359
4270,412,Directed,956,,8
5933,7528,Directed,957,,89
2752,9176,Directed,958,,5
2956,8887,Directed,959,,448
4301,286,Directed,960,,1
4614,7528,Directed,961,,1
2884,8887,Directed,962,,36
6271,1799,Directed,963,,676
5969,5653,Directed,964,,108
5213,9353,Directed,965,,1
4261,14797,Directed,966,,1
5832,2282,Directed,967,,284
4301,651,Directed,968,,159
4302,691,Directed,969,,208
4107,930,Directed,970,,3
5830,412,Directed,971,,69
5970,691,Directed,972,,263
2747,8887,Directed,973,,10
2777,11455,Directed,974,,41
2915,8887,Directed,975,,1
4266,2455,Directed,976,,27
5985,934,Directed,977,,1408
5906,7400,Directed,978,,56
2893,11424,Directed,979,,7
2916,9253,Directed,980,,34
5810,1594,Directed,981,,4
5817,651,Directed,982,,137
5843,651,Directed,983,,29
4121,2271,Directed,984,,10
4263,2282,Directed,985,,21
2884,9196,Directed,986,,48
6271,1812,Directed,987,,133
4264,412,Directed,988,,21
5959,2531,Directed,989,,27
5815,465,Directed,990,,42
5963,651,Directed,991,,715
5806,651,Directed,992,,404
5810,935,Directed,993,,23
2916,11413,Directed,994,,4
2884,11340,Directed,995,,126
6011,691,Directed,996,,288
6011,2271,Directed,997,,38
4143,9813,Directed,998,,28
2884,9208,Directed,999,,24
5970,5653,Directed,1000,,50
4297,691,Directed,1001,,515
1489,11778,Directed,1002,,5
3134,9150,Directed,1003,,319
5822,934,Directed,1004,,1836
2966,9201,Directed,1005,,6
4150,2531,Directed,1006,,37
1492,11781,Directed,1007,,92
1616,11810,Directed,1008,,2
1482,11781,Directed,1009,,174
4301,2455,Directed,1010,,17
5792,651,Directed,1011,,134
5856,651,Directed,1012,,115
5782,465,Directed,1013,,48
5997,341,Directed,1014,,250
5989,691,Directed,1015,,382
1770,11379,Directed,1016,,28
4107,2531,Directed,1017,,69
2770,11412,Directed,1018,,5
4209,412,Directed,1019,,40
5972,691,Directed,1020,,309
4258,412,Directed,1021,,44
5819,341,Directed,1022,,209
5821,2455,Directed,1023,,91
3245,9252,Directed,1024,,4
2844,11424,Directed,1025,,348
2777,8914,Directed,1026,,43
2844,11417,Directed,1027,,999
2893,11457,Directed,1028,,7
4306,691,Directed,1029,,184
4251,934,Directed,1030,,896
5968,2271,Directed,1031,,32
4307,691,Directed,1032,,222
4307,2271,Directed,1033,,49
5933,14586,Directed,1034,,16
2893,11379,Directed,1035,,2
1479,11379,Directed,1036,,2
3213,8887,Directed,1037,,1217
5993,934,Directed,1038,,828
4307,934,Directed,1039,,638
5775,691,Directed,1040,,159
1799,11751,Directed,1041,,12
5977,691,Directed,1042,,496
5943,341,Directed,1043,,366
5840,691,Directed,1044,,212
5840,2531,Directed,1045,,10
5822,341,Directed,1046,,145
1594,11328,Directed,1047,,187
5906,7388,Directed,1048,,75
2893,11341,Directed,1049,,16
4164,341,Directed,1050,,115
4121,691,Directed,1051,,201
5976,341,Directed,1052,,124
4121,651,Directed,1053,,120
2843,11416,Directed,1054,,351
2957,9178,Directed,1055,,569
5836,5653,Directed,1056,,63
4162,341,Directed,1057,,113
5994,651,Directed,1058,,207
4251,341,Directed,1059,,219
2888,11339,Directed,1060,,2
3061,9109,Directed,1061,,2
2927,9252,Directed,1062,,280
2843,11422,Directed,1063,,584
5914,691,Directed,1064,,401
6014,651,Directed,1065,,208
2969,8917,Directed,1066,,7
5935,935,Directed,1067,,150
4286,465,Directed,1068,,17
2884,11412,Directed,1069,,42
2884,11410,Directed,1070,,12
5977,934,Directed,1071,,1251
5848,651,Directed,1072,,316
5848,691,Directed,1073,,392
5804,651,Directed,1074,,133
2844,11414,Directed,1075,,386
5966,341,Directed,1076,,382
5951,10378,Directed,1077,,1
1693,11414,Directed,1078,,4
1594,11414,Directed,1079,,45
2884,11319,Directed,1080,,71
4305,2455,Directed,1081,,18
5904,7400,Directed,1082,,223
4321,2531,Directed,1083,,20
3129,11319,Directed,1084,,8
5825,341,Directed,1085,,143
4292,12221,Directed,1086,,127
2956,11396,Directed,1087,,412
2844,11416,Directed,1088,,569
4269,691,Directed,1089,,177
4275,2271,Directed,1090,,80
2969,11379,Directed,1091,,5
5794,935,Directed,1092,,63
4321,691,Directed,1093,,405
4301,691,Directed,1094,,170
2916,11417,Directed,1095,,6
6016,412,Directed,1096,,37
5806,2455,Directed,1097,,58
5776,934,Directed,1098,,1045
6004,465,Directed,1099,,26
5985,941,Directed,1100,,5
2787,8862,Directed,1101,,3
2884,9268,Directed,1102,,45
3107,11319,Directed,1103,,747
5814,651,Directed,1104,,136
3863,10693,Directed,1105,,82
5803,2271,Directed,1106,,54
5976,2455,Directed,1107,,22
5963,941,Directed,1108,,6
2893,11417,Directed,1109,,35
1146,1086,Directed,1110,,1
5953,691,Directed,1111,,206
2544,11417,Directed,1112,,6
5953,651,Directed,1113,,220
4320,935,Directed,1114,,12
8398,9902,Directed,1115,,1
4122,934,Directed,1116,,833
5828,941,Directed,1117,,174
5974,2455,Directed,1118,,109
5826,691,Directed,1119,,182
2969,8929,Directed,1120,,16
5997,934,Directed,1121,,1233
5789,2531,Directed,1122,,12
4163,341,Directed,1123,,166
5972,651,Directed,1124,,325
3005,9133,Directed,1125,,33
5844,341,Directed,1126,,277
5985,895,Directed,1127,,32
5835,341,Directed,1128,,339
1155,1112,Directed,1129,,1
5804,2531,Directed,1130,,8
5912,663,Directed,1131,,5
5840,946,Directed,1132,,1
6011,341,Directed,1133,,142
4300,465,Directed,1134,,157
5954,341,Directed,1135,,632
5933,14599,Directed,1136,,3
5972,935,Directed,1137,,42
2884,9206,Directed,1138,,52
4253,2544,Directed,1139,,11
3110,9133,Directed,1140,,474
5906,2531,Directed,1141,,20
7817,944,Directed,1142,,1
3101,9133,Directed,1143,,1
3850,1594,Directed,1144,,14
4109,2531,Directed,1145,,217
4299,412,Directed,1146,,79
5835,691,Directed,1147,,427
6021,341,Directed,1148,,263
4289,691,Directed,1149,,162
2956,8889,Directed,1150,,493
2957,8887,Directed,1151,,243
6014,691,Directed,1152,,297
2859,11417,Directed,1153,,2055
2876,9178,Directed,1154,,12
3110,9420,Directed,1155,,1
4269,341,Directed,1156,,124
4463,9535,Directed,1157,,1
3680,9364,Directed,1158,,1
5361,932,Directed,1159,,4
5055,916,Directed,1160,,2
4149,691,Directed,1161,,155
5773,651,Directed,1162,,149
5818,2531,Directed,1163,,74
3556,11929,Directed,1164,,8
3136,9154,Directed,1165,,98
2843,11419,Directed,1166,,627
3127,9155,Directed,1167,,12
2884,9155,Directed,1168,,29
3127,9333,Directed,1169,,1
6673,896,Directed,1170,,2
5904,361,Directed,1171,,4
5938,264,Directed,1172,,1
5853,9813,Directed,1173,,36
3556,11784,Directed,1174,,8
3136,9150,Directed,1175,,292
5984,691,Directed,1176,,282
3107,9155,Directed,1177,,40
5780,9813,Directed,1178,,37
5942,9813,Directed,1179,,4
4118,341,Directed,1180,,196
2884,11423,Directed,1181,,36
5904,967,Directed,1182,,1
5783,11045,Directed,1183,,1
7274,11020,Directed,1184,,2
8397,944,Directed,1185,,1
1487,11794,Directed,1186,,11
5944,2455,Directed,1187,,86
1812,11778,Directed,1188,,179
5979,2271,Directed,1189,,56
5904,14612,Directed,1190,,1
4283,934,Directed,1191,,1270
6005,651,Directed,1192,,127
4218,10964,Directed,1193,,2
1538,10088,Directed,1194,,1
5802,651,Directed,1195,,280
4298,952,Directed,1196,,1
5957,934,Directed,1197,,2023
5904,14609,Directed,1198,,1
5904,343,Directed,1199,,2
5960,10733,Directed,1200,,1
4298,934,Directed,1201,,1568
161,341,Directed,1202,,1
4298,941,Directed,1203,,20
3017,9252,Directed,1204,,1
4298,691,Directed,1205,,102
4259,651,Directed,1206,,284
3849,10372,Directed,1207,,1
4298,465,Directed,1208,,23
3863,1594,Directed,1209,,17
5993,935,Directed,1210,,99
3110,10048,Directed,1211,,1
5986,691,Directed,1212,,280
5962,691,Directed,1213,,375
5852,2282,Directed,1214,,80
5869,341,Directed,1215,,302
2893,9154,Directed,1216,,7
5795,691,Directed,1217,,302
2752,9154,Directed,1218,,1
1594,11352,Directed,1219,,217
5053,2658,Directed,1220,,1
5777,941,Directed,1221,,69
5980,946,Directed,1222,,2
4305,341,Directed,1223,,178
4161,934,Directed,1224,,762
2882,9133,Directed,1225,,1
3462,1482,Directed,1226,,36
8094,9881,Directed,1227,,1
4120,946,Directed,1228,,16
2688,10423,Directed,1229,,1
5908,5693,Directed,1230,,6
1926,11784,Directed,1231,,7
6306,341,Directed,1232,,1
4263,341,Directed,1233,,112
2893,8874,Directed,1234,,18
2805,8874,Directed,1235,,7
2784,8874,Directed,1236,,4
3110,9138,Directed,1237,,1
6080,5693,Directed,1238,,1
5791,946,Directed,1239,,4
4164,1007,Directed,1240,,1
14,8730,Directed,1241,,2
1594,11416,Directed,1242,,20
4218,9355,Directed,1243,,2
2785,11416,Directed,1244,,4
1805,9718,Directed,1245,,1
1693,11416,Directed,1246,,2
5858,691,Directed,1247,,198
5822,915,Directed,1248,,2
4113,9813,Directed,1249,,33
5938,366,Directed,1250,,1
4302,651,Directed,1251,,250
5804,341,Directed,1252,,146
1489,11416,Directed,1253,,1
4122,341,Directed,1254,,284
2957,9175,Directed,1255,,260
5985,651,Directed,1256,,98
5832,941,Directed,1257,,18
4275,341,Directed,1258,,223
4269,412,Directed,1259,,16
4162,651,Directed,1260,,84
2884,9190,Directed,1261,,34
6372,649,Directed,1262,,1
1809,10557,Directed,1263,,14
4150,9815,Directed,1264,,39
5963,691,Directed,1265,,773
4151,5653,Directed,1266,,27
6018,1594,Directed,1267,,16
5843,1704,Directed,1268,,13
5984,651,Directed,1269,,140
5830,651,Directed,1270,,131
4301,934,Directed,1271,,964
1806,11784,Directed,1272,,7
4445,934,Directed,1273,,2
1594,11330,Directed,1274,,411
4285,941,Directed,1275,,56
5680,946,Directed,1276,,1
4217,924,Directed,1277,,1
4285,5653,Directed,1278,,65
2788,11416,Directed,1279,,3
4285,862,Directed,1280,,1
5857,9813,Directed,1281,,1
2544,11327,Directed,1282,,5
4298,341,Directed,1283,,87
4285,958,Directed,1284,,4
5706,10531,Directed,1285,,1
5109,934,Directed,1286,,1
1036,8951,Directed,1287,,1
5814,1594,Directed,1288,,10
5828,651,Directed,1289,,230
4107,651,Directed,1290,,137
5843,341,Directed,1291,,66
5987,341,Directed,1292,,86
5852,341,Directed,1293,,210
2030,10572,Directed,1294,,1
5904,14584,Directed,1295,,2
4142,651,Directed,1296,,51
5904,14592,Directed,1297,,1
2957,9177,Directed,1298,,373
5904,14614,Directed,1299,,2
5828,2455,Directed,1300,,45
990,11353,Directed,1301,,2
5960,9813,Directed,1302,,18
4998,694,Directed,1303,,1
4160,651,Directed,1304,,128
3849,2544,Directed,1305,,3
1818,11850,Directed,1306,,1
4218,9912,Directed,1307,,6
3111,9364,Directed,1308,,1
4993,343,Directed,1309,,6
2322,11153,Directed,1310,,1
5904,470,Directed,1311,,3
5780,9932,Directed,1312,,1
5840,341,Directed,1313,,245
5904,14603,Directed,1314,,3
5841,341,Directed,1315,,130
5834,941,Directed,1316,,23
5904,14590,Directed,1317,,1
4264,651,Directed,1318,,188
5904,7403,Directed,1319,,91
1814,9386,Directed,1320,,1
3110,9364,Directed,1321,,1
3110,11609,Directed,1322,,1
6005,5653,Directed,1323,,29
5847,946,Directed,1324,,5
4266,934,Directed,1325,,671
5993,341,Directed,1326,,185
5805,651,Directed,1327,,61
6011,678,Directed,1328,,1
5805,934,Directed,1329,,586
5805,9813,Directed,1330,,6
5911,13769,Directed,1331,,1
4141,651,Directed,1332,,368
5621,917,Directed,1333,,1
2356,9420,Directed,1334,,1
6016,408,Directed,1335,,1
2156,9930,Directed,1336,,1
5966,944,Directed,1337,,1
6012,934,Directed,1338,,12
5981,971,Directed,1339,,1
2962,11420,Directed,1340,,2
5904,8768,Directed,1341,,1
5904,292,Directed,1342,,4
103,8847,Directed,1343,,1
5904,348,Directed,1344,,6
2893,8934,Directed,1345,,3
2790,8862,Directed,1346,,1
1548,9551,Directed,1347,,1
3103,9109,Directed,1348,,1
1168,8717,Directed,1349,,1
5791,10340,Directed,1350,,1
3235,9257,Directed,1351,,5
4263,651,Directed,1352,,124
4306,651,Directed,1353,,112
6589,10594,Directed,1354,,1
6383,941,Directed,1355,,1
1037,9159,Directed,1356,,1
4122,656,Directed,1357,,1
3092,9273,Directed,1358,,3
2893,8938,Directed,1359,,13
3127,9175,Directed,1360,,12
5948,9997,Directed,1361,,1
5802,9778,Directed,1362,,3
3990,932,Directed,1363,,2
2893,9257,Directed,1364,,17
2940,9252,Directed,1365,,1
5790,1594,Directed,1366,,11
5836,691,Directed,1367,,268
3012,9257,Directed,1368,,4
6618,924,Directed,1369,,1
1704,11328,Directed,1370,,6
1693,11328,Directed,1371,,22
5841,691,Directed,1372,,233
5975,9813,Directed,1373,,25
5805,9778,Directed,1374,,2
1489,11328,Directed,1375,,3
2893,11360,Directed,1376,,8
2859,11422,Directed,1377,,474
2935,11424,Directed,1378,,3
8042,11991,Directed,1379,,1
2869,11424,Directed,1380,,18
5897,946,Directed,1381,,1
5837,691,Directed,1382,,224
4320,651,Directed,1383,,86
4264,1479,Directed,1384,,1
2785,8941,Directed,1385,,3
2958,8930,Directed,1386,,3
2859,11424,Directed,1387,,1637
5843,8126,Directed,1388,,8
3834,10649,Directed,1389,,1
2752,9257,Directed,1390,,8
2893,8914,Directed,1391,,8
3236,9268,Directed,1392,,5
5954,651,Directed,1393,,484
2893,9167,Directed,1394,,2
2752,9167,Directed,1395,,1
4257,2544,Directed,1396,,2
2893,9198,Directed,1397,,3
2957,9173,Directed,1398,,318
2888,9198,Directed,1399,,7
8126,11328,Directed,1400,,16
5987,895,Directed,1401,,18
3136,9229,Directed,1402,,173
4121,341,Directed,1403,,108
5904,7380,Directed,1404,,121
3112,9133,Directed,1405,,1
3132,9229,Directed,1406,,2
2927,8590,Directed,1407,,1
6921,10918,Directed,1408,,1
5915,2387,Directed,1409,,1
1478,11416,Directed,1410,,3
5828,691,Directed,1411,,193
5904,930,Directed,1412,,2
5795,651,Directed,1413,,181
2859,11454,Directed,1414,,17
5776,341,Directed,1415,,224
2969,8919,Directed,1416,,13
4218,3335,Directed,1417,,4
4109,9813,Directed,1418,,21
4218,10962,Directed,1419,,2
5968,905,Directed,1420,,1
5944,9813,Directed,1421,,20
6008,651,Directed,1422,,324
7893,5653,Directed,1423,,2
4162,10524,Directed,1424,,123
3110,9119,Directed,1425,,2
5776,10028,Directed,1426,,1
4112,930,Directed,1427,,2
5816,651,Directed,1428,,203
5843,3254,Directed,1429,,95
5803,9813,Directed,1430,,16
2893,8942,Directed,1431,,12
4108,651,Directed,1432,,159
4257,341,Directed,1433,,313
4270,691,Directed,1434,,79
1805,11784,Directed,1435,,17
5991,651,Directed,1436,,348
5488,935,Directed,1437,,1
4160,1618,Directed,1438,,9
2766,11417,Directed,1439,,5
5943,9764,Directed,1440,,5
6005,341,Directed,1441,,164
4164,1618,Directed,1442,,20
7027,11994,Directed,1443,,2
2881,11415,Directed,1444,,16
5903,934,Directed,1445,,9
7068,13496,Directed,1446,,2
5891,341,Directed,1447,,228
3110,9429,Directed,1448,,1
53,405,Directed,1449,,2
5780,10410,Directed,1450,,224
3842,10693,Directed,1451,,560
2842,8673,Directed,1452,,1
3134,9229,Directed,1453,,101
2840,8889,Directed,1454,,1
4162,10376,Directed,1455,,2
2752,8919,Directed,1456,,8
6021,9813,Directed,1457,,16
5944,651,Directed,1458,,168
5810,341,Directed,1459,,123
2893,8910,Directed,1460,,4
5941,1478,Directed,1461,,39
2843,11423,Directed,1462,,824
3238,9253,Directed,1463,,31
3238,8907,Directed,1464,,39
4321,341,Directed,1465,,307
5822,691,Directed,1466,,287
2778,8868,Directed,1467,,11
4288,941,Directed,1468,,34
4288,651,Directed,1469,,238
4264,1482,Directed,1470,,7
4228,341,Directed,1471,,530
3127,9160,Directed,1472,,12
5983,691,Directed,1473,,119
5972,341,Directed,1474,,226
3136,9160,Directed,1475,,7
5816,1483,Directed,1476,,5
5802,2733,Directed,1477,,2
2884,9160,Directed,1478,,32
3107,9160,Directed,1479,,19
2139,292,Directed,1480,,3
4266,651,Directed,1481,,156
4281,691,Directed,1482,,268
1495,11781,Directed,1483,,1
1764,11778,Directed,1484,,13
2888,9176,Directed,1485,,9
4305,691,Directed,1486,,101
6005,1594,Directed,1487,,22
4269,1594,Directed,1488,,3
5782,341,Directed,1489,,349
4118,2282,Directed,1490,,3
2966,9269,Directed,1491,,7
4218,910,Directed,1492,,8
2893,11413,Directed,1493,,22
3091,11412,Directed,1494,,2
5910,14568,Directed,1495,,2
1809,11582,Directed,1496,,6
4112,341,Directed,1497,,98
4110,934,Directed,1498,,965
4223,922,Directed,1499,,51
2884,9175,Directed,1500,,19
4277,651,Directed,1501,,220
2763,8889,Directed,1502,,45
2907,9253,Directed,1503,,9
2907,8907,Directed,1504,,9
2907,9109,Directed,1505,,15
4294,341,Directed,1506,,84
2356,10713,Directed,1507,,1
5969,691,Directed,1508,,618
4303,341,Directed,1509,,306
4281,651,Directed,1510,,240
4209,341,Directed,1511,,109
5820,341,Directed,1512,,309
5979,7758,Directed,1513,,2
5997,691,Directed,1514,,356
5827,651,Directed,1515,,119
5957,341,Directed,1516,,298
5979,651,Directed,1517,,238
4320,691,Directed,1518,,154
6007,2531,Directed,1519,,6
5847,651,Directed,1520,,195
5935,651,Directed,1521,,85
5935,5653,Directed,1522,,124
5855,935,Directed,1523,,46
4543,9832,Directed,1524,,2
4150,651,Directed,1525,,408
4286,935,Directed,1526,,67
2739,10555,Directed,1527,,1
5910,651,Directed,1528,,219
4228,651,Directed,1529,,565
5819,651,Directed,1530,,150
5830,341,Directed,1531,,198
1360,944,Directed,1532,,1
5902,691,Directed,1533,,189
2859,11458,Directed,1534,,1
5993,651,Directed,1535,,281
4143,341,Directed,1536,,448
5963,1594,Directed,1537,,14
5827,935,Directed,1538,,35
4143,651,Directed,1539,,274
5989,341,Directed,1540,,521
5908,14215,Directed,1541,,1
4273,651,Directed,1542,,341
4118,651,Directed,1543,,153
4161,935,Directed,1544,,12
5965,341,Directed,1545,,88
4285,691,Directed,1546,,425
4253,412,Directed,1547,,46
4253,2455,Directed,1548,,99
4270,935,Directed,1549,,5
1693,11354,Directed,1550,,20
5974,691,Directed,1551,,139
5775,341,Directed,1552,,218
4160,341,Directed,1553,,128
5772,691,Directed,1554,,161
6004,651,Directed,1555,,345
4270,341,Directed,1556,,70
5908,14264,Directed,1557,,2
5910,14264,Directed,1558,,1
2860,8930,Directed,1559,,12
5943,691,Directed,1560,,399
5958,341,Directed,1561,,75
6004,691,Directed,1562,,370
6011,935,Directed,1563,,30
5986,935,Directed,1564,,35
5999,935,Directed,1565,,6
5958,691,Directed,1566,,278
4161,651,Directed,1567,,175
4161,341,Directed,1568,,150
2831,11417,Directed,1569,,24
5904,7396,Directed,1570,,116
4118,935,Directed,1571,,22
5851,651,Directed,1572,,366
3862,10690,Directed,1573,,1
2893,8920,Directed,1574,,18
2949,8920,Directed,1575,,2
5815,341,Directed,1576,,95
5859,341,Directed,1577,,48
4286,477,Directed,1578,,1
845,9133,Directed,1579,,1
5906,7396,Directed,1580,,61
2763,8920,Directed,1581,,51
2962,8888,Directed,1582,,8
4286,651,Directed,1583,,194
5958,935,Directed,1584,,63
5848,920,Directed,1585,,28
2893,9138,Directed,1586,,21
2946,8905,Directed,1587,,23
5848,341,Directed,1588,,323
5989,651,Directed,1589,,401
3214,9176,Directed,1590,,10
4269,651,Directed,1591,,160
2949,8929,Directed,1592,,2
5975,691,Directed,1593,,666
6011,651,Directed,1594,,143
5816,691,Directed,1595,,486
5790,691,Directed,1596,,178
2888,11413,Directed,1597,,14
5975,2282,Directed,1598,,193
4253,651,Directed,1599,,273
5834,341,Directed,1600,,97
4308,341,Directed,1601,,89
5814,341,Directed,1602,,120
2537,11793,Directed,1603,,2
5958,465,Directed,1604,,7
7627,10643,Directed,1605,,1
385,11417,Directed,1606,,8
7906,9857,Directed,1607,,1
4108,341,Directed,1608,,82
5852,691,Directed,1609,,401
4218,671,Directed,1610,,1
4259,691,Directed,1611,,161
5535,9862,Directed,1612,,1
5910,691,Directed,1613,,830
5803,341,Directed,1614,,198
5980,341,Directed,1615,,361
5832,691,Directed,1616,,93
5832,651,Directed,1617,,108
3377,11297,Directed,1618,,1
5911,651,Directed,1619,,72
4276,651,Directed,1620,,160
1813,11810,Directed,1621,,12
8126,11330,Directed,1622,,25
6015,341,Directed,1623,,267
2731,11330,Directed,1624,,4
4145,651,Directed,1625,,526
4151,651,Directed,1626,,267
2729,11330,Directed,1627,,24
5855,10511,Directed,1628,,1
3842,1704,Directed,1629,,2
5803,691,Directed,1630,,200
6011,9964,Directed,1631,,1
2884,9285,Directed,1632,,14
5963,1693,Directed,1633,,1
5976,691,Directed,1634,,108
3857,1704,Directed,1635,,10
1482,11777,Directed,1636,,187
5949,919,Directed,1637,,1
